"geocode","name_muni","biome","altitude","koppen"
3200136,"µGUIA BRANCA","mata atlantica",290.2,"Aw"
3200169,"µGUA DOCE DO NORTE","mata atlantica",438.55,"Aw"
3200201,"ALEGRE","mata atlantica",502.75,"Cfa"
3200300,"ALFREDO CHAVES","mata atlantica",657.45,"Cfa"
3200359,"ALTO RIO NOVO","mata atlantica",589.2,"Cfa"
3200409,"ANCHIETA","mata atlantica",70.04,"Aw"
3200508,"APIACµ","mata atlantica",359.56,"Cfa"
3200607,"ARACRUZ","mata atlantica",40.56,"Aw"
3200706,"AT÷LIO VIVACQUA","mata atlantica",190.38,"Aw"
3200805,"BAIXO GUANDU","mata atlantica",340.86,"Aw"
3200904,"BARRA DE S«O FRANCISCO","mata atlantica",290.51,"Aw"
3201001,"BOA ESPERANÄA","mata atlantica",132.53,"Aw"
3201100,"BOM JESUS DO NORTE","mata atlantica",248.17,"Aw"
3201159,"BREJETUBA","mata atlantica",918.44,"Cfb"
3201209,"CACHOEIRO DE ITAPEMIRIM","mata atlantica",191.94,"Aw"
3201308,"CARIACICA","mata atlantica",194.28,"Am"
3201407,"CASTELO","mata atlantica",575.03,"Cfb"
3201506,"COLATINA","mata atlantica",190.25,"Aw"
3201605,"CONCEIÄ«O DA BARRA","mata atlantica",39.07,"Af"
3201704,"CONCEIÄ«O DO CASTELO","mata atlantica",801.62,"Cfb"
3201803,"DIVINO DE S«O LOURENÄO","mata atlantica",942.09,"Cwb"
3201902,"DOMINGOS MARTINS","mata atlantica",872.84,"Cfb"
3202009,"DORES DO RIO PRETO","mata atlantica",994.93,"Cwb"
3202108,"ECOPORANGA","mata atlantica",291.75,"Aw"
3202207,"FUND«O","mata atlantica",123.94,"Am"
3202256,"GOVERNADOR LINDENBERG","mata atlantica",232.98,"Aw"
3202306,"GUAÄU÷","mata atlantica",726.86,"Cfa"
3202405,"GUARAPARI","mata atlantica",188.47,"Am"
3202454,"IBATIBA","mata atlantica",876.94,"Cwb"
3202504,"IBIRAÄU","mata atlantica",272.42,"Aw"
3202553,"IBITIRAMA","mata atlantica",1144.55,"Cwb"
3202603,"ICONHA","mata atlantica",373.5,"Cfa"
3202652,"IRUPI","mata atlantica",863.89,"Cwb"
3202702,"ITAGUAÄU","mata atlantica",331.17,"Aw"
3202801,"ITAPEMIRIM","mata atlantica",31.44,"Aw"
3202900,"ITARANA","mata atlantica",616.67,"Cfb"
3203007,"IÈNA","mata atlantica",967.83,"Cwb"
3203056,"JAGUARê","mata atlantica",49.88,"Aw"
3203106,"JER‚NIMO MONTEIRO","mata atlantica",292.7,"Aw"
3203130,"JO«O NEIVA","mata atlantica",242.11,"Aw"
3203163,"LARANJA DA TERRA","mata atlantica",372.77,"Aw"
3203205,"LINHARES","mata atlantica",45.29,"Aw"
3203304,"MANTEN‡POLIS","mata atlantica",619.49,"Cfa"
3203320,"MARATA÷ZES","mata atlantica",22.34,"Aw"
3203346,"MARECHAL FLORIANO","mata atlantica",785.55,"Cfb"
3203353,"MARIL∂NDIA","mata atlantica",165.15,"Aw"
3203403,"MIMOSO DO SUL","mata atlantica",267.95,"Aw"
3203502,"MONTANHA","mata atlantica",149.47,"Am"
3203601,"MUCURICI","mata atlantica",236.98,"Aw"
3203700,"MUNIZ FREIRE","mata atlantica",758.62,"Cfa"
3203809,"MUQUI","mata atlantica",455.02,"Cfa"
3203908,"NOVA VENêCIA","mata atlantica",180.56,"Aw"
3204005,"PANCAS","mata atlantica",338.84,"Aw"
3204054,"PEDRO CANµRIO","mata atlantica",80.75,"Af"
3204104,"PINHEIROS","mata atlantica",117.05,"Am"
3204203,"PIÈMA","mata atlantica",19.65,"Aw"
3204252,"PONTO BELO","mata atlantica",209.67,"Aw"
3204302,"PRESIDENTE KENNEDY","mata atlantica",39.38,"Aw"
3204351,"RIO BANANAL","mata atlantica",146.89,"Aw"
3204401,"RIO NOVO DO SUL","mata atlantica",253.04,"Aw"
3204500,"SANTA LEOPOLDINA","mata atlantica",452.11,"Cfa"
3204559,"SANTA MARIA DE JETIBµ","mata atlantica",901.36,"Cfb"
3204609,"SANTA TERESA","mata atlantica",605.87,"Cfb"
3204658,"S«O DOMINGOS DO NORTE","mata atlantica",193.69,"Aw"
3204708,"S«O GABRIEL DA PALHA","mata atlantica",176.73,"Aw"
3204807,"S«O JOSê DO CALÄADO","mata atlantica",500.39,"Cfa"
3204906,"S«O MATEUS","mata atlantica",64.56,"Aw"
3204955,"S«O ROQUE DO CANA«","mata atlantica",299.01,"Aw"
3205002,"SERRA","mata atlantica",44.52,"Am"
3205010,"SOORETAMA","mata atlantica",78.52,"Aw"
3205036,"VARGEM ALTA","mata atlantica",721.28,"Cfb"
3205069,"VENDA NOVA DO IMIGRANTE","mata atlantica",947.28,"Cfb"
3205101,"VIANA","mata atlantica",160.97,"Am"
3205150,"VILA PAV«O","mata atlantica",193.97,"Aw"
3205176,"VILA VALêRIO","mata atlantica",142.74,"Aw"
3205200,"VILA VELHA","mata atlantica",15.85,"Am"
3205309,"VIT‡RIA","mata atlantica",22.09,"Am"
3300100,"ANGRA DOS REIS","mata atlantica",243.68,"Cfa"
3300100,"ANGRA DOS REIS","mata atlantica",394.64,"Cfa"
3300159,"APERIBê","mata atlantica",113.08,"Aw"
3300209,"ARARUAMA","mata atlantica",28.17,"Aw"
3300225,"AREAL","mata atlantica",610.22,"Cfa"
3300233,"ARMAÄ«O DOS BÈZIOS","mata atlantica",19.42,"Aw"
3300258,"ARRAIAL DO CABO","mata atlantica",3.8,"Aw"
3300308,"BARRA DO PIRA÷","mata atlantica",506.73,"Cwa"
3300407,"BARRA MANSA","mata atlantica",507.96,"Cwa"
3300456,"BELFORD ROXO","mata atlantica",24.49,"Am"
3300506,"BOM JARDIM","mata atlantica",814.51,"Cwb"
3300605,"BOM JESUS DO ITABAPOANA","mata atlantica",347.16,"Aw"
3300704,"CABO FRIO","mata atlantica",11.45,"Aw"
3300803,"CACHOEIRAS DE MACACU","mata atlantica",272.92,"Aw"
3300902,"CAMBUCI","mata atlantica",255.36,"Aw"
3300936,"CARAPEBUS","mata atlantica",25.48,"Aw"
3300951,"COMENDADOR LEVY GASPARIAN","mata atlantica",464.18,"Cwa"
3301009,"CAMPOS DOS GOYTACAZES","mata atlantica",74.69,"Aw"
3301108,"CANTAGALO","mata atlantica",392.26,"Cwa"
3301157,"CARDOSO MOREIRA","mata atlantica",92.36,"Aw"
3301207,"CARMO","mata atlantica",393.47,"Cwa"
3301306,"CASIMIRO DE ABREU","mata atlantica",142.5,"Aw"
3301405,"CONCEIÄ«O DE MACABU","mata atlantica",158.6,"Aw"
3301504,"CORDEIRO","mata atlantica",559.62,"Cwa"
3301603,"DUAS BARRAS","mata atlantica",772.51,"Cwb"
3301702,"DUQUE DE CAXIAS","mata atlantica",138.89,"Af"
3301801,"ENGENHEIRO PAULO DE FRONTIN","mata atlantica",515.62,"Cfa"
3301850,"GUAPIMIRIM","mata atlantica",148.77,"Am"
3301876,"IGUABA GRANDE","mata atlantica",21.37,"Aw"
3301900,"ITABORA÷","mata atlantica",49.01,"Aw"
3302007,"ITAGUA÷","mata atlantica",1.67,"Aw"
3302007,"ITAGUA÷","mata atlantica",171.28,"Aw"
3302056,"ITALVA","mata atlantica",117.75,"Aw"
3302106,"ITAOCARA","mata atlantica",144.59,"Aw"
3302205,"ITAPERUNA","mata atlantica",192.76,"Aw"
3302254,"ITATIAIA","mata atlantica",985.57,"Cwa"
3302270,"JAPERI","mata atlantica",43.83,"Am"
3302304,"LAJE DO MURIAê","mata atlantica",328.62,"Aw"
3302403,"MACAê","mata atlantica",236.87,"Aw"
3302452,"MACUCO","mata atlantica",416.63,"Cfa"
3302502,"MAGê","mata atlantica",172.69,"Am"
3302601,"MANGARATIBA","mata atlantica",101.13,"Cfa"
3302601,"MANGARATIBA","mata atlantica",335.75,"Cfa"
3302700,"MARICµ","mata atlantica",63.08,"Aw"
3302809,"MENDES","mata atlantica",503.84,"Cfa"
3302858,"MESQUITA","mata atlantica",194.7,"Am"
3302908,"MIGUEL PEREIRA","mata atlantica",679.82,"Cfb"
3303005,"MIRACEMA","mata atlantica",243.87,"Aw"
3303104,"NATIVIDADE","mata atlantica",295.1,"Aw"
3303203,"NIL‡POLIS","mata atlantica",25.74,"Aw"
3303302,"NITER‡I","mata atlantica",74.72,"Am"
3303401,"NOVA FRIBURGO","mata atlantica",1089.47,"Cwb"
3303500,"NOVA IGUAÄU","mata atlantica",214.83,"Af"
3303609,"PARACAMBI","mata atlantica",160.78,"Aw"
3303708,"PARA÷BA DO SUL","mata atlantica",522.27,"Cwa"
3303807,"PARATY","mata atlantica",561.45,"Cfb"
3303856,"PATY DO ALFERES","mata atlantica",673.02,"Cfa"
3303906,"PETR‡POLIS","mata atlantica",1001.38,"Cfb"
3303955,"PINHEIRAL","mata atlantica",441.39,"Cwa"
3304003,"PIRA÷","mata atlantica",448.32,"Cfa"
3304102,"PORCIÈNCULA","mata atlantica",541.79,"Cwa"
3304110,"PORTO REAL","mata atlantica",430.09,"Cwa"
3304128,"QUATIS","mata atlantica",541.1,"Cwa"
3304144,"QUEIMADOS","mata atlantica",39.33,"Am"
3304151,"QUISSAM«","mata atlantica",8.74,"Aw"
3304201,"RESENDE","mata atlantica",700.7,"Cwa"
3304300,"RIO BONITO","mata atlantica",156.22,"Aw"
3304409,"RIO CLARO","mata atlantica",676.9,"Cwa"
3304508,"RIO DAS FLORES","mata atlantica",538.13,"Cwa"
3304524,"RIO DAS OSTRAS","mata atlantica",36.21,"Aw"
3304557,"RIO DE JANEIRO","mata atlantica",13.58,"Am"
3304557,"RIO DE JANEIRO","mata atlantica",85.4,"Am"
3304607,"SANTA MARIA MADALENA","mata atlantica",384.74,"Aw"
3304706,"SANTO ANT‚NIO DE PµDUA","mata atlantica",175.28,"Aw"
3304755,"S«O FRANCISCO DE ITABAPOANA","mata atlantica",24.35,"Aw"
3304805,"S«O FIDêLIS","mata atlantica",281.82,"Aw"
3304904,"S«O GONÄALO","mata atlantica",57.39,"Aw"
3305000,"S«O JO«O DA BARRA","mata atlantica",4.36,"Aw"
3305109,"S«O JO«O DE MERITI","mata atlantica",29.74,"Am"
3305133,"S«O JOSê DE UBµ","mata atlantica",238.05,"Aw"
3305158,"S«O JOSê DO VALE DO RIO PRETO","mata atlantica",788.56,"Cwb"
3305208,"S«O PEDRO DA ALDEIA","mata atlantica",21.63,"Aw"
3305307,"S«O SEBASTI«O DO ALTO","mata atlantica",250.73,"Aw"
3305406,"SAPUCAIA","mata atlantica",588.46,"Cwa"
3305505,"SAQUAREMA","mata atlantica",56.67,"Aw"
3305554,"SEROPêDICA","mata atlantica",40.04,"Aw"
3305604,"SILVA JARDIM","mata atlantica",140.05,"Aw"
3305703,"SUMIDOURO","mata atlantica",828.95,"Cwb"
3305752,"TANGUµ","mata atlantica",145.04,"Aw"
3305802,"TERES‡POLIS","mata atlantica",1055.44,"Cfb"
3305901,"TRAJANO DE MORAES","mata atlantica",767.46,"Cfb"
3306008,"TR“S RIOS","mata atlantica",424.86,"Cwa"
3306107,"VALENÄA","mata atlantica",638.59,"Cwa"
3306156,"VARRE-SAI","mata atlantica",680.6,"Cfa"
3306206,"VASSOURAS","mata atlantica",517.14,"Cwa"
3306305,"VOLTA REDONDA","mata atlantica",453.85,"Cwa"
3500105,"ADAMANTINA","mata atlantica",388.46,"Aw"
3500204,"ADOLFO","mata atlantica",401.09,"Aw"
3500303,"AGUA÷","mata atlantica",651.53,"Cwa"
3500402,"µGUAS DA PRATA","mata atlantica",1187.88,"Cwb"
3500501,"µGUAS DE LIND‡IA","mata atlantica",903.71,"Cwb"
3500550,"µGUAS DE SANTA BµRBARA","cerrado",634.69,"Cfa"
3500600,"µGUAS DE S«O PEDRO","mata atlantica",494,"Cfa"
3500709,"AGUDOS","cerrado",602.87,"Cfa"
3500758,"ALAMBARI","mata atlantica",606.72,"Cfa"
3500808,"ALFREDO MARCONDES","mata atlantica",393.38,"Aw"
3500907,"ALTAIR","mata atlantica",501.13,"Aw"
3501004,"ALTIN‡POLIS","cerrado",741.13,"Cwa"
3501103,"ALTO ALEGRE","mata atlantica",434.27,"Aw"
3501152,"ALUM÷NIO","mata atlantica",834.47,"Cfb"
3501202,"µLVARES FLORENCE","mata atlantica",474.15,"Aw"
3501301,"µLVARES MACHADO","mata atlantica",402.3,"Aw"
3501400,"µLVARO DE CARVALHO","mata atlantica",527.93,"Cfa"
3501509,"ALVINL∂NDIA","mata atlantica",580.04,"Cfa"
3501608,"AMERICANA","mata atlantica",573.22,"Cfa"
3501707,"AMêRICO BRASILIENSE","cerrado",636.27,"Cwa"
3501806,"AMêRICO DE CAMPOS","mata atlantica",480.34,"Aw"
3501905,"AMPARO","mata atlantica",796.6,"Cfb"
3502002,"ANAL∂NDIA","cerrado",793.5,"Cwa"
3502101,"ANDRADINA","mata atlantica",363.08,"Aw"
3502200,"ANGATUBA","cerrado",648.49,"Cfa"
3502309,"ANHEMBI","cerrado",517.08,"Cfa"
3502408,"ANHUMAS","mata atlantica",424.18,"Cfa"
3502507,"APARECIDA","mata atlantica",773.48,"Cwa"
3502606,"APARECIDA D'OESTE","mata atlantica",371.85,"Aw"
3502705,"APIA÷","mata atlantica",867.29,"Cfb"
3502754,"ARAÄARIGUAMA","mata atlantica",761.56,"Cfb"
3502804,"ARAÄATUBA","mata atlantica",380.05,"Aw"
3502903,"ARAÄOIABA DA SERRA","mata atlantica",618.04,"Cfa"
3503000,"ARAMINA","cerrado",571.37,"Aw"
3503109,"ARANDU","mata atlantica",621.75,"Cfa"
3503158,"ARAPE÷","mata atlantica",835.8,"Cwa"
3503208,"ARARAQUARA","cerrado",639.62,"Cwa"
3503307,"ARARAS","mata atlantica",654.3,"Cwa"
3503356,"ARCO-÷RIS","mata atlantica",416.85,"Aw"
3503406,"AREALVA","cerrado",505.34,"Cfa"
3503505,"AREIAS","mata atlantica",1030.95,"Cwa"
3503604,"AREI‡POLIS","mata atlantica",621.67,"Cfa"
3503703,"ARIRANHA","mata atlantica",564.49,"Cwa"
3503802,"ARTUR NOGUEIRA","mata atlantica",614.73,"Cwa"
3503901,"ARUJµ","mata atlantica",771.98,"Cfb"
3503950,"ASPµSIA","mata atlantica",429.19,"Aw"
3504008,"ASSIS","cerrado",534.54,"Cfa"
3504107,"ATIBAIA","mata atlantica",844.97,"Cfb"
3504206,"AURIFLAMA","mata atlantica",407.51,"Aw"
3504305,"AVA÷","mata atlantica",500.09,"Cfa"
3504404,"AVANHANDAVA","mata atlantica",429.52,"Aw"
3504503,"AVARê","cerrado",702.76,"Cfa"
3504602,"BADY BASSITT","mata atlantica",488.22,"Aw"
3504701,"BALBINOS","mata atlantica",477.7,"Cfa"
3504800,"BµLSAMO","mata atlantica",536.28,"Aw"
3504909,"BANANAL","mata atlantica",934.72,"Cfb"
3505005,"BAR«O DE ANTONINA","mata atlantica",538.36,"Cfa"
3505104,"BARBOSA","mata atlantica",391.79,"Aw"
3505203,"BARIRI","mata atlantica",482.65,"Cwa"
3505302,"BARRA BONITA","mata atlantica",524.09,"Cfa"
3505351,"BARRA DO CHAPêU","mata atlantica",816.03,"Cfb"
3505401,"BARRA DO TURVO","mata atlantica",630,"Cfb"
3505500,"BARRETOS","cerrado",523.97,"Aw"
3505609,"BARRINHA","mata atlantica",552.67,"Cwa"
3505708,"BARUERI","mata atlantica",780.34,"Cfb"
3505807,"BASTOS","mata atlantica",426.49,"Aw"
3505906,"BATATAIS","mata atlantica",802.86,"Cwa"
3506003,"BAURU","cerrado",532.11,"Cfa"
3506102,"BEBEDOURO","cerrado",575.24,"Cwa"
3506201,"BENTO DE ABREU","mata atlantica",390.81,"Aw"
3506300,"BERNARDINO DE CAMPOS","mata atlantica",608.23,"Cfa"
3506359,"BERTIOGA","mata atlantica",249.04,"Af"
3506409,"BILAC","mata atlantica",439.51,"Aw"
3506508,"BIRIGUI","mata atlantica",408.05,"Aw"
3506607,"BIRITIBA MIRIM","mata atlantica",794.64,"Cfb"
3506706,"BOA ESPERANÄA DO SUL","cerrado",515.63,"Cwa"
3506805,"BOCAINA","mata atlantica",535.72,"Cwa"
3506904,"BOFETE","cerrado",617.26,"Cfa"
3507001,"BOITUVA","mata atlantica",572.61,"Cfa"
3507100,"BOM JESUS DOS PERDÂES","mata atlantica",975.96,"Cfb"
3507159,"BOM SUCESSO DE ITARARê","mata atlantica",961.21,"Cfb"
3507209,"BORµ","mata atlantica",484.52,"Cfa"
3507308,"BORACêIA","mata atlantica",476.6,"Cwa"
3507407,"BORBOREMA","mata atlantica",443.18,"Aw"
3507456,"BOREBI","cerrado",659.49,"Cfa"
3507506,"BOTUCATU","cerrado",692.04,"Cfa"
3507605,"BRAGANÄA PAULISTA","mata atlantica",858.46,"Cfb"
3507704,"BRAÈNA","mata atlantica",445.78,"Aw"
3507753,"BREJO ALEGRE","mata atlantica",386.29,"Aw"
3507803,"BRODOWSKI","mata atlantica",676,"Cwa"
3507902,"BROTAS","cerrado",707.94,"Cwa"
3508009,"BURI","mata atlantica",652.04,"Cfa"
3508108,"BURITAMA","mata atlantica",382.38,"Aw"
3508207,"BURITIZAL","cerrado",767.02,"Cwa"
3508306,"CABRµLIA PAULISTA","cerrado",565.42,"Cfa"
3508405,"CABREÈVA","mata atlantica",807.72,"Cfb"
3508504,"CAÄAPAVA","mata atlantica",634.38,"Cfa"
3508603,"CACHOEIRA PAULISTA","mata atlantica",683.94,"Cwa"
3508702,"CACONDE","mata atlantica",916.66,"Cwb"
3508801,"CAFEL∂NDIA","mata atlantica",454.09,"Aw"
3508900,"CAIABU","mata atlantica",377.02,"Aw"
3509007,"CAIEIRAS","mata atlantica",855.95,"Cfb"
3509106,"CAIUµ","mata atlantica",336.43,"Aw"
3509205,"CAJAMAR","mata atlantica",801.63,"Cfb"
3509254,"CAJATI","mata atlantica",368.7,"Cfa"
3509304,"CAJOBI","mata atlantica",518.34,"Aw"
3509403,"CAJURU","cerrado",718.05,"Cwa"
3509452,"CAMPINA DO MONTE ALEGRE","cerrado",625.59,"Cfa"
3509502,"CAMPINAS","mata atlantica",669.51,"Cfa"
3509601,"CAMPO LIMPO PAULISTA","mata atlantica",837.48,"Cfb"
3509700,"CAMPOS DO JORD«O","mata atlantica",1601.42,"Cfb"
3509809,"CAMPOS NOVOS PAULISTA","cerrado",527.17,"Cfa"
3509908,"CANANêIA","mata atlantica",104.36,"Cfa"
3509957,"CANAS","mata atlantica",588.78,"Cwa"
3510005,"C∂NDIDO MOTA","mata atlantica",433.23,"Cfa"
3510104,"C∂NDIDO RODRIGUES","mata atlantica",553.17,"Cwa"
3510153,"CANITAR","mata atlantica",465.06,"Cfa"
3510203,"CAP«O BONITO","mata atlantica",732.42,"Cfa"
3510302,"CAPELA DO ALTO","mata atlantica",586.4,"Cfa"
3510401,"CAPIVARI","mata atlantica",571.35,"Cfa"
3510500,"CARAGUATATUBA","mata atlantica",351.26,"Cfa"
3510609,"CARAPICU÷BA","mata atlantica",780.11,"Cfb"
3510708,"CARDOSO","mata atlantica",425.9,"Aw"
3510807,"CASA BRANCA","mata atlantica",658.51,"Cwa"
3510906,"CµSSIA DOS COQUEIROS","cerrado",939.94,"Cwb"
3511003,"CASTILHO","mata atlantica",316.33,"Aw"
3511102,"CATANDUVA","mata atlantica",533.41,"Cwa"
3511201,"CATIGUµ","mata atlantica",531.73,"Aw"
3511300,"CEDRAL","mata atlantica",519.75,"Aw"
3511409,"CERQUEIRA CêSAR","cerrado",676.49,"Cfa"
3511508,"CERQUILHO","mata atlantica",558.15,"Cfa"
3511607,"CESµRIO LANGE","mata atlantica",582,"Cfa"
3511706,"CHARQUEADA","cerrado",559.9,"Cwa"
3511904,"CLEMENTINA","mata atlantica",424.94,"Aw"
3512001,"COLINA","cerrado",564.37,"Aw"
3512100,"COL‚MBIA","cerrado",502.08,"Aw"
3512209,"CONCHAL","cerrado",637.99,"Cwa"
3512308,"CONCHAS","mata atlantica",511.48,"Cfa"
3512407,"CORDEIR‡POLIS","mata atlantica",675.39,"Cwa"
3512506,"COROADOS","mata atlantica",427.89,"Aw"
3512605,"CORONEL MACEDO","mata atlantica",601.42,"Cfa"
3512704,"CORUMBATA÷","mata atlantica",681.84,"Cwa"
3512803,"COSM‡POLIS","mata atlantica",576.11,"Cfa"
3512902,"COSMORAMA","mata atlantica",484.9,"Aw"
3513009,"COTIA","mata atlantica",905.91,"Cfb"
3513108,"CRAVINHOS","mata atlantica",659.25,"Cwa"
3513207,"CRISTAIS PAULISTA","mata atlantica",879.67,"Cwb"
3513306,"CRUZµLIA","mata atlantica",381.7,"Cfa"
3513405,"CRUZEIRO","mata atlantica",766.27,"Cwa"
3513504,"CUBAT«O","mata atlantica",112.93,"Af"
3513603,"CUNHA","mata atlantica",1083.81,"Cfb"
3513702,"DESCALVADO","cerrado",699.93,"Cwa"
3513801,"DIADEMA","mata atlantica",796.11,"Cfb"
3513850,"DIRCE REIS","mata atlantica",387.11,"Aw"
3513900,"DIVINOL∂NDIA","mata atlantica",1193.66,"Cwb"
3514007,"DOBRADA","mata atlantica",605.32,"Cwa"
3514106,"DOIS C‡RREGOS","mata atlantica",636.81,"Cfa"
3514205,"DOLCIN‡POLIS","mata atlantica",449.61,"Aw"
3514304,"DOURADO","mata atlantica",566.9,"Cfa"
3514403,"DRACENA","mata atlantica",351.17,"Aw"
3514502,"DUARTINA","mata atlantica",561.07,"Cfa"
3514601,"DUMONT","mata atlantica",593.66,"Cwa"
3514700,"ECHAPOR«","cerrado",542.87,"Cfa"
3514809,"ELDORADO","mata atlantica",303.57,"Cfa"
3514908,"ELIAS FAUSTO","mata atlantica",577,"Cfa"
3514924,"ELISIµRIO","mata atlantica",484.71,"Aw"
3514957,"EMBAÈBA","mata atlantica",518.38,"Aw"
3515004,"EMBU DAS ARTES","mata atlantica",819.4,"Cfb"
3515103,"EMBU-GUAÄU","mata atlantica",789.01,"Cfb"
3515129,"EMILIAN‡POLIS","mata atlantica",347.88,"Aw"
3515152,"ENGENHEIRO COELHO","mata atlantica",638.3,"Cwa"
3515186,"ESP÷RITO SANTO DO PINHAL","mata atlantica",800.28,"Cwb"
3515194,"ESP÷RITO SANTO DO TURVO","cerrado",534.76,"Cfa"
3515202,"ESTRELA D'OESTE","mata atlantica",456.51,"Aw"
3515301,"ESTRELA DO NORTE","mata atlantica",368.9,"Cfa"
3515350,"EUCLIDES DA CUNHA PAULISTA","mata atlantica",328.64,"Aw"
3515400,"FARTURA","mata atlantica",547.93,"Cfa"
3515509,"FERNAND‡POLIS","mata atlantica",464.74,"Aw"
3515608,"FERNANDO PRESTES","mata atlantica",543.35,"Cwa"
3515657,"FERN«O","mata atlantica",562.49,"Cfa"
3515707,"FERRAZ DE VASCONCELOS","mata atlantica",801.78,"Cfb"
3515806,"FLORA RICA","mata atlantica",341.5,"Aw"
3515905,"FLOREAL","mata atlantica",457.95,"Aw"
3516002,"FL‡RIDA PAULISTA","mata atlantica",372.57,"Aw"
3516101,"FLOR÷NEA","mata atlantica",370.93,"Cfa"
3516200,"FRANCA","cerrado",909.13,"Cwb"
3516309,"FRANCISCO MORATO","mata atlantica",826.79,"Cfb"
3516408,"FRANCO DA ROCHA","mata atlantica",812.99,"Cfb"
3516507,"GABRIEL MONTEIRO","mata atlantica",426.01,"Aw"
3516606,"GµLIA","mata atlantica",592.33,"Cfa"
3516705,"GARÄA","mata atlantica",601.36,"Cfa"
3516804,"GAST«O VIDIGAL","mata atlantica",410.14,"Aw"
3516853,"GAVI«O PEIXOTO","cerrado",546.28,"Cwa"
3516903,"GENERAL SALGADO","mata atlantica",428.91,"Aw"
3517000,"GETULINA","mata atlantica",446.5,"Aw"
3517109,"GLICêRIO","mata atlantica",400.49,"Aw"
3517208,"GUAIÄARA","mata atlantica",431.89,"Aw"
3517307,"GUAIMB“","mata atlantica",476.95,"Cfa"
3517406,"GUA÷RA","mata atlantica",503.94,"Aw"
3517505,"GUAPIAÄU","mata atlantica",519.69,"Aw"
3517604,"GUAPIARA","mata atlantica",852.75,"Cfb"
3517703,"GUARµ","mata atlantica",645.07,"Cwa"
3517802,"GUARAÄA÷","mata atlantica",371.44,"Aw"
3517901,"GUARACI","cerrado",486.67,"Aw"
3518008,"GUARANI D'OESTE","mata atlantica",469.81,"Aw"
3518107,"GUARANT«","mata atlantica",479.46,"Cfa"
3518206,"GUARARAPES","mata atlantica",402.89,"Aw"
3518305,"GUARAREMA","mata atlantica",691.11,"Cfa"
3518404,"GUARATINGUETµ","mata atlantica",850.19,"Cwa"
3518503,"GUARE÷","mata atlantica",678.93,"Cfa"
3518602,"GUARIBA","mata atlantica",599.37,"Cwa"
3518701,"GUARUJµ","mata atlantica",37.79,"Af"
3518800,"GUARULHOS","mata atlantica",806.54,"Cfb"
3518859,"GUATAPARµ","mata atlantica",577.6,"Cwa"
3518909,"GUZOL∂NDIA","mata atlantica",396.7,"Aw"
3519006,"HERCUL∂NDIA","mata atlantica",467.01,"Cfa"
3519055,"HOLAMBRA","mata atlantica",602.51,"Cfa"
3519071,"HORTOL∂NDIA","mata atlantica",612.4,"Cfa"
3519105,"IACANGA","mata atlantica",464.04,"Cwa"
3519204,"IACRI","mata atlantica",437.27,"Aw"
3519253,"IARAS","cerrado",638.14,"Cfa"
3519303,"IBATê","cerrado",706.25,"Cwa"
3519402,"IBIRµ","mata atlantica",457.04,"Aw"
3519501,"IBIRAREMA","mata atlantica",459.61,"Cfa"
3519600,"IBITINGA","mata atlantica",461.03,"Cwa"
3519709,"IBIÈNA","mata atlantica",839.75,"Cfb"
3519808,"ICêM","cerrado",472.92,"Aw"
3519907,"IEP“","mata atlantica",397.52,"Cfa"
3520004,"IGARAÄU DO TIET“","mata atlantica",519.04,"Cfa"
3520103,"IGARAPAVA","mata atlantica",624.65,"Aw"
3520202,"IGARATµ","mata atlantica",746.36,"Cfb"
3520301,"IGUAPE","mata atlantica",60.36,"Af"
3520400,"ILHABELA","mata atlantica",420.9,"Cfa"
3520426,"ILHA COMPRIDA","mata atlantica",8.06,"Cfa"
3520442,"ILHA SOLTEIRA","mata atlantica",349.82,"Aw"
3520509,"INDAIATUBA","mata atlantica",627.51,"Cfa"
3520608,"INDIANA","mata atlantica",426.24,"Aw"
3520707,"INDIAPOR«","mata atlantica",428.37,"Aw"
3520806,"INÈBIA PAULISTA","mata atlantica",421.59,"Aw"
3520905,"IPAUSSU","mata atlantica",581.69,"Cfa"
3521002,"IPER‡","mata atlantica",615.23,"Cfa"
3521101,"IPEÈNA","mata atlantica",620.36,"Cwa"
3521150,"IPIGUµ","mata atlantica",505.65,"Aw"
3521200,"IPORANGA","mata atlantica",461.89,"Cfa"
3521309,"IPU«","mata atlantica",579.22,"Aw"
3521408,"IRACEMµPOLIS","mata atlantica",598.55,"Cwa"
3521507,"IRAPU«","mata atlantica",442.81,"Aw"
3521606,"IRAPURU","mata atlantica",375.76,"Aw"
3521705,"ITABERµ","mata atlantica",654.57,"Cfa"
3521804,"ITA÷","cerrado",635.54,"Cfa"
3521903,"ITAJOBI","mata atlantica",492.65,"Aw"
3522000,"ITAJU","mata atlantica",471.86,"Cwa"
3522109,"ITANHAêM","mata atlantica",201.18,"Af"
3522158,"ITAOCA","mata atlantica",379.49,"Cfa"
3522208,"ITAPECERICA DA SERRA","mata atlantica",839.82,"Cfb"
3522307,"ITAPETININGA","mata atlantica",670.94,"Cfa"
3522406,"ITAPEVA","cerrado",733.62,"Cfa"
3522505,"ITAPEVI","mata atlantica",830.08,"Cfb"
3522604,"ITAPIRA","mata atlantica",717.42,"Cwa"
3522653,"ITAPIRAPU« PAULISTA","mata atlantica",673.25,"Cfa"
3522703,"ITµPOLIS","mata atlantica",500.88,"Cwa"
